date,id_lysi,treat,carbon,NH4_N,NO3_N,BOB,LAP,NAG,GLS,MUP,MUX,Comments,SW,year,plot_nr,treatment,soil_type,crop,NH4,NO3,Ntot,LTE,id_treat,date_short,TS g/100g,NO3-N,NH4-N,NMin 0-30 cm [kgN/ha],NMin 0-60 cm [kgN/ha],fertilisation [kgN/ha],precip_sum,Precip_7d,Precip_14d,Precip_30d,GDD_cum,GDD_7d,GDD_14d,GDD_30d,Aridity_14d
2025-03-11,1,null,high,0.1,2.12,NA,NA,NA,NA,NA,NA,NA,NA,2025,1,null,high,WW,0.1,2.12,2.22,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,5.6,33.2,4268.65,44.6,64.95,120.85,0.0849128127369219
2025-03-11,2,null,low,0.22,1.34,BOB_05,12.4593,5.6741,13.3029,58.5006,4.002,NA,NA,2025,2,null,low,WW,0.22,1.34,1.56,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,5.6,33.2,4268.65,44.6,64.95,120.85,0.0849128127369219
2025-03-11,3,conventional,high,0.11,1.68,BOB_09,3.834,4.6414,9.7766,54.4957,3.5989,NA,NA,2025,3,conventional,high,WW,0.11,1.68,1.79,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,5.6,33.2,4268.65,44.6,64.95,120.85,0.0849128127369219
2025-03-11,4,conventional,low,0.05,1.03,BOB_06,16.2087,9.0758,18.3625,70.0943,4.0387,NA,NA,2025,4,conventional,low,WW,0.05,1.03,1.08,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,5.6,33.2,4268.65,44.6,64.95,120.85,0.0849128127369219
2025-03-11,5,optimized,high,0.08,1.79,BOB_05,5.7307,4.9799,10.0668,45.9432,3.4059,NA,NA,2025,5,optimized,high,WW,0.08,1.79,1.87,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,5.6,33.2,4268.65,44.6,64.95,120.85,0.0849128127369219
2025-03-11,6,null,low,0.06,1.04,BOB_09,14.821,4.8897,14.4373,76.6708,5.2221,NA,NA,2025,6,null,low,WW,0.06,1.04,1.1,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,5.6,33.2,4268.65,44.6,64.95,120.85,0.0849128127369219
2025-03-11,7,optimized,high,0.08,2.32,BOB_06,6.3863,5.9854,7.7247,50.5745,3.7214,NA,NA,2025,7,optimized,high,WW,0.08,2.32,2.4,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,5.6,33.2,4268.65,44.6,64.95,120.85,0.0849128127369219
2025-03-11,8,inhibitor,low,0.17,1.55,BOB_05,19.7695,6.6383,11.1043,50.3246,4.0506,NA,NA,2025,8,inhibitor,low,WW,0.17,1.55,1.72,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,5.6,33.2,4268.65,44.6,64.95,120.85,0.0849128127369219
2025-03-11,9,null,high,0.11,2.54,BOB_09,3.094,5.0184,10.839,55.3359,3.2568,NA,NA,2025,9,null,high,WW,0.11,2.54,2.65,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,5.6,33.2,4268.65,44.6,64.95,120.85,0.0849128127369219
2025-03-11,10,null,low,0.09,0.95,BOB_06,13.8475,5.684,12.5526,58.6238,3.6531,NA,NA,2025,10,null,low,WW,0.09,0.95,1.04,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,5.6,33.2,4268.65,44.6,64.95,120.85,0.0849128127369219
2025-03-11,11,inhibitor,high,0.08,2.26,BOB_05,5.7805,4.2029,8.2082,47.2889,3.2271,NA,NA,2025,11,inhibitor,high,WW,0.08,2.26,2.34,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,5.6,33.2,4268.65,44.6,64.95,120.85,0.0849128127369219
2025-03-11,12,inhibitor,low,0.09,1.18,BOB_09,15.0038,8.0497,16.7783,73.1521,4.683,NA,NA,2025,12,inhibitor,low,WW,0.09,1.18,1.27,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,5.6,33.2,4268.65,44.6,64.95,120.85,0.0849128127369219
2025-03-11,13,inhibitor,high,0.09,2.26,BOB_06,2.6083,4.3655,8.2244,43.0647,3.2545,NA,NA,2025,13,inhibitor,high,WW,0.09,2.26,2.3499999999999996,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,5.6,33.2,4268.65,44.6,64.95,120.85,0.0849128127369219
2025-03-11,14,conventional,low,0.08,0.92,BOB_05,7.5079,5.5889,8.1847,59.0327,3.7555,NA,NA,2025,14,conventional,low,WW,0.08,0.92,1,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,5.6,33.2,4268.65,44.6,64.95,120.85,0.0849128127369219
2025-03-11,15,optimized,high,0.09,1.79,BOB_09,4.9473,7.5812,10.4251,50.8648,3.3596,NA,NA,2025,15,optimized,high,WW,0.09,1.79,1.8800000000000001,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,5.6,33.2,4268.65,44.6,64.95,120.85,0.0849128127369219
2025-03-11,16,conventional,low,0.05,0.84,BOB_06,9.446,5.5249,14.6308,57.2357,4.0906,NA,NA,2025,16,conventional,low,WW,0.05,0.84,0.89,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,5.6,33.2,4268.65,44.6,64.95,120.85,0.0849128127369219
2025-03-11,17,conventional,high,0.09,1.69,BOB_05,3.7219,3.5657,6.1455,41.1197,2.8695,NA,NA,2025,17,conventional,high,WW,0.09,1.69,1.78,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,5.6,33.2,4268.65,44.6,64.95,120.85,0.0849128127369219
2025-03-11,18,null,low,0.01,0.65,BOB_09,11.4345,6.022,15.1027,66.728,3.604,NA,NA,2025,18,null,low,WW,0.01,0.65,0.66,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,5.6,33.2,4268.65,44.6,64.95,120.85,0.0849128127369219
2025-03-11,19,conventional,high,0,1.96,BOB_06,-1.1744,4.2317,8.5054,43.9189,3.5362,NA,NA,2025,19,conventional,high,WW,0,1.96,1.96,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,5.6,33.2,4268.65,44.6,64.95,120.85,0.0849128127369219
2025-03-11,20,optimized,low,0.03,0.8,BOB_05,7.1218,4.5751,13.2118,52.7448,3.5616,NA,NA,2025,20,optimized,low,WW,0.03,0.8,0.8300000000000001,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,5.6,33.2,4268.65,44.6,64.95,120.85,0.0849128127369219
2025-03-11,21,null,high,0.06,2.29,BOB_09,3.2981,4.7387,10.0301,49.9797,3.3262,NA,NA,2025,21,null,high,WW,0.06,2.29,2.35,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,5.6,33.2,4268.65,44.6,64.95,120.85,0.0849128127369219
2025-03-11,22,optimized,low,0.04,0.98,BOB_06,8.1537,4.6616,14.8418,59.5993,3.4536,NA,NA,2025,22,optimized,low,WW,0.04,0.98,1.02,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,5.6,33.2,4268.65,44.6,64.95,120.85,0.0849128127369219
2025-03-11,23,optimized,high,0.06,1.69,BOB_05,-5.5091,2.9996,7.277,43.5978,2.3227,NA,NA,2025,23,optimized,high,WW,0.06,1.69,1.75,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,5.6,33.2,4268.65,44.6,64.95,120.85,0.0849128127369219
2025-03-11,24,optimized,low,0.11,1.48,BOB_09,14.8769,5.8862,18.6999,60.9108,3.9184,NA,NA,2025,24,optimized,low,WW,0.11,1.48,1.59,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,5.6,33.2,4268.65,44.6,64.95,120.85,0.0849128127369219
2025-03-11,25,conventional,high,0.02,1.63,BOB_06,6.2326,3.7649,8.9732,43.3711,5.6264,NA,NA,2025,25,conventional,high,WW,0.02,1.63,1.65,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,5.6,33.2,4268.65,44.6,64.95,120.85,0.0849128127369219
2025-03-11,26,optimized,low,0.02,0.96,BOB_05,6.691,4.8195,11.1034,45.3772,2.8857,NA,NA,2025,26,optimized,low,WW,0.02,0.96,0.98,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,5.6,33.2,4268.65,44.6,64.95,120.85,0.0849128127369219
2025-03-11,27,null,high,0.98,3.27,BOB_09,-0.5131,3.72,9.7938,55.6131,3.4799,NA,NA,2025,27,null,high,WW,0.98,3.27,4.25,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,5.6,33.2,4268.65,44.6,64.95,120.85,0.0849128127369219
2025-03-11,28,inhibitor,low,0,1.54,NA,NA,NA,NA,NA,NA,NA,NA,2025,28,inhibitor,low,WW,0,1.54,1.54,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,5.6,33.2,4268.65,44.6,64.95,120.85,0.0849128127369219
2025-03-11,29,inhibitor,high,0.04,2.13,BOB_05,2.4846,3.61,7.1821,41.3087,2.225,NA,NA,2025,29,inhibitor,high,WW,0.04,2.13,2.17,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,5.6,33.2,4268.65,44.6,64.95,120.85,0.0849128127369219
2025-03-11,30,conventional,low,0,1.09,BOB_09,7.6464,4.1708,11.0802,59.2612,3.6933,NA,NA,2025,30,conventional,low,WW,0,1.09,1.09,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,5.6,33.2,4268.65,44.6,64.95,120.85,0.0849128127369219
2025-03-11,31,inhibitor,high,0.04,1,NA,NA,NA,NA,NA,NA,NA,NA,2025,31,inhibitor,high,WW,0.04,1,1.04,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,5.6,33.2,4268.65,44.6,64.95,120.85,0.0849128127369219
2025-03-11,32,inhibitor,low,0.02,0.91,BOB_05,0.9109,3.3516,8.9842,58.4224,2.4107,NA,NA,2025,32,inhibitor,low,WW,0.02,0.91,0.93,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,5.6,33.2,4268.65,44.6,64.95,120.85,0.0849128127369219
2025-04-08,1,null,high,0.11,3.46,BOB_05,-4.4139,3.9113,7.5685,35.7586,2.6935,NA,NA,2025,1,null,high,WW,0.11,3.46,3.57,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.3,33.2,4487.2,67.95,126.15,235.25,0.06527723161620134
2025-04-08,2,null,low,0.11,1.62,BOB_06,-0.667,5.1431,12.8313,44.878,2.814,NA,NA,2025,2,null,low,WW,0.11,1.62,1.7300000000000002,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.3,33.2,4487.2,67.95,126.15,235.25,0.06527723161620134
2025-04-08,3,conventional,high,0.13,5.19,BOB_09,6.2604,7.3388,16.5626,58.9403,4.8966,NA,NA,2025,3,conventional,high,WW,0.13,5.19,5.32,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.3,33.2,4487.2,67.95,126.15,235.25,0.06527723161620134
2025-04-08,4,conventional,low,0.1,3.16,BOB_05,13.0357,8.4073,17.9264,55.5924,4.767,NA,NA,2025,4,conventional,low,WW,0.1,3.16,3.2600000000000002,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.3,33.2,4487.2,67.95,126.15,235.25,0.06527723161620134
2025-04-08,5,optimized,high,0.11,4.46,BOB_06,10.485900000000001,4.1081,17.8563,40.5735,3.6087,NA,NA,2025,5,optimized,high,WW,0.11,4.46,4.57,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.3,33.2,4487.2,67.95,126.15,235.25,0.06527723161620134
2025-04-08,6,null,low,0.09,1.73,BOB_09,13.4457,10.1449,20.7946,85.8686,6.2507,NA,NA,2025,6,null,low,WW,0.09,1.73,1.82,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.3,33.2,4487.2,67.95,126.15,235.25,0.06527723161620134
2025-04-08,7,optimized,high,0.12,3.72,BOB_05,7.4518,5.8774,11.5929,46.779,3.2652,NA,NA,2025,7,optimized,high,WW,0.12,3.72,3.8400000000000003,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.3,33.2,4487.2,67.95,126.15,235.25,0.06527723161620134
2025-04-08,8,inhibitor,low,0.69,10.78,BOB_06,14.4253,7.2668,23.7659,58.3263,6.0587,NA,NA,2025,8,inhibitor,low,WW,0.69,10.78,11.469999999999999,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.3,33.2,4487.2,67.95,126.15,235.25,0.06527723161620134
2025-04-08,9,null,high,0.11,3.37,BOB_09,9.0373,5.1822,12.3037,48.3494,4.5059,NA,NA,2025,9,null,high,WW,0.11,3.37,3.48,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.3,33.2,4487.2,67.95,126.15,235.25,0.06527723161620134
2025-04-08,10,null,low,0.1,1.38,BOB_05,17.7522,7.1947,26.276,81.4072,5.5945,NA,NA,2025,10,null,low,WW,0.1,1.38,1.48,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.3,33.2,4487.2,67.95,126.15,235.25,0.06527723161620134
2025-04-08,11,inhibitor,high,0.57,7.66,BOB_06,7.3714,5.8986,12.4516,60.5501,4.1495,NA,NA,2025,11,inhibitor,high,WW,0.57,7.66,8.23,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.3,33.2,4487.2,67.95,126.15,235.25,0.06527723161620134
2025-04-08,12,inhibitor,low,0.12,5.08,BOB_09,18.6935,11.1833,28.7058,119.8549,6.9482,NA,NA,2025,12,inhibitor,low,WW,0.12,5.08,5.2,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.3,33.2,4487.2,67.95,126.15,235.25,0.06527723161620134
2025-04-08,13,inhibitor,high,1.6,6.73,BOB_05,8.7844,5.1767,10.4986,54.5201,3.4164,NA,NA,2025,13,inhibitor,high,WW,1.6,6.73,8.33,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.3,33.2,4487.2,67.95,126.15,235.25,0.06527723161620134
2025-04-08,14,conventional,low,0.13,5.86,BOB_06,21.9334,8.4513,20.6741,68.8559,4.357,NA,NA,2025,14,conventional,low,WW,0.13,5.86,5.99,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.3,33.2,4487.2,67.95,126.15,235.25,0.06527723161620134
2025-04-08,15,optimized,high,0.14,4.25,BOB_09,12.0501,7.1287,15.5357,74.2421,5.0847,NA,NA,2025,15,optimized,high,WW,0.14,4.25,4.39,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.3,33.2,4487.2,67.95,126.15,235.25,0.06527723161620134
2025-04-08,16,conventional,low,0.14,3.99,BOB_05,17.638,6.5088,19.3818,68.1768,3.8842,NA,NA,2025,16,conventional,low,WW,0.14,3.99,4.13,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.3,33.2,4487.2,67.95,126.15,235.25,0.06527723161620134
2025-04-08,17,conventional,high,0.15,7.05,BOB_06,9.3312,5.1735,11.1555,54.3363,3.5614,NA,NA,2025,17,conventional,high,WW,0.15,7.05,7.2,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.3,33.2,4487.2,67.95,126.15,235.25,0.06527723161620134
2025-04-08,18,null,low,0.11,1.29,BOB_09,20.4435,9.1307,17.9999,108.832,4.712,NA,NA,2025,18,null,low,WW,0.11,1.29,1.4000000000000001,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.3,33.2,4487.2,67.95,126.15,235.25,0.06527723161620134
2025-04-08,19,conventional,high,0.13,5.47,BOB_05,7.4294,6.8301,11.2361,50.0286,3.821,NA,NA,2025,19,conventional,high,WW,0.13,5.47,5.6,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.3,33.2,4487.2,67.95,126.15,235.25,0.06527723161620134
2025-04-08,20,optimized,low,0.11,2.3,BOB_06,24.2349,7.5993,20.9863,81.5355,5.441,NA,NA,2025,20,optimized,low,WW,0.11,2.3,2.4099999999999997,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.3,33.2,4487.2,67.95,126.15,235.25,0.06527723161620134
2025-04-08,21,null,high,0.11,3.29,BOB_09,10.2367,7.2575,11.4239,44.3303,3.7469,NA,NA,2025,21,null,high,WW,0.11,3.29,3.4,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.3,33.2,4487.2,67.95,126.15,235.25,0.06527723161620134
2025-04-08,22,optimized,low,0.09,3.02,BOB_05,12.27,5.7642,20.3447,60.3562,3.8665,NA,NA,2025,22,optimized,low,WW,0.09,3.02,3.11,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.3,33.2,4487.2,67.95,126.15,235.25,0.06527723161620134
2025-04-08,23,optimized,high,0.08,4.37,BOB_06,9.4835,6.2797,10.9076,48.28,3.6769,NA,NA,2025,23,optimized,high,WW,0.08,4.37,4.45,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.3,33.2,4487.2,67.95,126.15,235.25,0.06527723161620134
2025-04-08,24,optimized,low,0.09,3,BOB_09,11.0011,7.2427,18.5565,72.9271,5.3177,NA,NA,2025,24,optimized,low,WW,0.09,3,3.09,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.3,33.2,4487.2,67.95,126.15,235.25,0.06527723161620134
2025-04-08,25,conventional,high,0.1,5.5,BOB_05,10.7418,6.3681,10.6621,45.5351,3.8848,NA,NA,2025,25,conventional,high,WW,0.1,5.5,5.6,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.3,33.2,4487.2,67.95,126.15,235.25,0.06527723161620134
2025-04-08,26,optimized,low,0.08,2.54,BOB_06,19.8003,7.5192,19.3424,64.9602,4.9797,NA,NA,2025,26,optimized,low,WW,0.08,2.54,2.62,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.3,33.2,4487.2,67.95,126.15,235.25,0.06527723161620134
2025-04-08,27,null,high,0.1,5.22,BOB_09,2.0685,4.3264,9.3268,56.1921,3.6845,NA,NA,2025,27,null,high,WW,0.1,5.22,5.319999999999999,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.3,33.2,4487.2,67.95,126.15,235.25,0.06527723161620134
2025-04-08,28,inhibitor,low,0.13,8.48,BOB_05,10.9641,5.855,15.1279,58.9336,4.4416,NA,NA,2025,28,inhibitor,low,WW,0.13,8.48,8.610000000000001,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.3,33.2,4487.2,67.95,126.15,235.25,0.06527723161620134
2025-04-08,29,inhibitor,high,2.31,8.41,BOB_06,11.227,6.2136,15.7582,54.0873,3.9611,NA,NA,2025,29,inhibitor,high,WW,2.31,8.41,10.72,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.3,33.2,4487.2,67.95,126.15,235.25,0.06527723161620134
2025-04-08,30,conventional,low,0.14,8.91,BOB_05,11.9759,5.3747,13.1966,62.7629,3.8256,NA,NA,2025,30,conventional,low,WW,0.14,8.91,9.05,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.3,33.2,4487.2,67.95,126.15,235.25,0.06527723161620134
2025-04-08,31,inhibitor,high,0.27,4.09,BOB_06,6.7112,5.3127,12.1618,51.2715,3.2893,NA,NA,2025,31,inhibitor,high,WW,0.27,4.09,4.359999999999999,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.3,33.2,4487.2,67.95,126.15,235.25,0.06527723161620134
2025-04-08,32,inhibitor,low,0.13,4.09,BOB_09,8.428,6.7776,18.4389,82.0412,4.9343,NA,NA,2025,32,inhibitor,low,WW,0.13,4.09,4.22,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.3,33.2,4487.2,67.95,126.15,235.25,0.06527723161620134
2025-05-13,1,null,high,0.49,0.65,BOB_05,-6.4906,3.0304,7.3428,38.5793,2.4211,NA,0.26,2025,1,null,high,WW,0.49,0.65,1.1400000000000001,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,5.6,41.4,84.89999999999999,4901.8,85.1,183,359.5,0.225
2025-05-13,2,null,low,0.11,0.64,BOB_06,9.3771,4.8137,11.5743,55.9153,3.0798,NA,0.26,2025,2,null,low,WW,0.11,0.64,0.75,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,5.6,41.4,84.89999999999999,4901.8,85.1,183,359.5,0.225
2025-05-13,3,conventional,high,0.25,1.01,BOB_09,5.6676,5.4868,8.9678,47.4172,3.9323,NA,0.23,2025,3,conventional,high,WW,0.25,1.01,1.26,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,5.6,41.4,84.89999999999999,4901.8,85.1,183,359.5,0.225
2025-05-13,4,conventional,low,0.43,0.99,BOB_05,16.7609,7.9403,17.6412,41.6499,4.5899,NA,0.13,2025,4,conventional,low,WW,0.43,0.99,1.42,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,5.6,41.4,84.89999999999999,4901.8,85.1,183,359.5,0.225
2025-05-13,5,optimized,high,0.21,0.71,BOB_06,5.795,4.5516,7.9395,40.3812,3.4801,NA,0.19,2025,5,optimized,high,WW,0.21,0.71,0.9199999999999999,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,5.6,41.4,84.89999999999999,4901.8,85.1,183,359.5,0.225
2025-05-13,6,null,low,0.16,0.55,BOB_09,8.7724,5.1729,16.1512,70.0949,3.8847,NA,0.17,2025,6,null,low,WW,0.16,0.55,0.7100000000000001,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,5.6,41.4,84.89999999999999,4901.8,85.1,183,359.5,0.225
2025-05-13,7,optimized,high,0.72,2.16,BOB_05,5.6301,5.3716,8.6857,43.4413,3.3895,NA,0.21,2025,7,optimized,high,WW,0.72,2.16,2.88,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,5.6,41.4,84.89999999999999,4901.8,85.1,183,359.5,0.225
2025-05-13,8,inhibitor,low,0.17,0.49,BOB_06,15.7563,6.6002,13.4717,57.2504,5.7326,NA,0.24,2025,8,inhibitor,low,WW,0.17,0.49,0.66,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,5.6,41.4,84.89999999999999,4901.8,85.1,183,359.5,0.225
2025-05-13,9,null,high,0.68,0.8,BOB_09,5.0595,5.518,11.5146,52.5272,4.2217,NA,0.29,2025,9,null,high,WW,0.68,0.8,1.48,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,5.6,41.4,84.89999999999999,4901.8,85.1,183,359.5,0.225
2025-05-13,10,null,low,0.15,0.53,BOB_05,20.9534,7.0005,17.7782,69.9317,3.3783,NA,0.16,2025,10,null,low,WW,0.15,0.53,0.68,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,5.6,41.4,84.89999999999999,4901.8,85.1,183,359.5,0.225
2025-05-13,11,inhibitor,high,0.62,0.71,BOB_06,14.6207,8.6111,13.3187,55.1773,5.3038,NA,0.2,2025,11,inhibitor,high,WW,0.62,0.71,1.33,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,5.6,41.4,84.89999999999999,4901.8,85.1,183,359.5,0.225
2025-05-13,12,inhibitor,low,13.02,8.68,BOB_09,26.4895,6.2712,20.0219,63.2543,5.5078,NA,0.01,2025,12,inhibitor,low,WW,13.02,8.68,21.7,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,5.6,41.4,84.89999999999999,4901.8,85.1,183,359.5,0.225
2025-05-13,13,inhibitor,high,0.91,1.21,BOB_05,9.2563,6.9021,11.5713,42.8224,3.9882,NA,0.19,2025,13,inhibitor,high,WW,0.91,1.21,2.12,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,5.6,41.4,84.89999999999999,4901.8,85.1,183,359.5,0.225
2025-05-13,14,conventional,low,0.2,0.81,BOB_06,25.5925,8.4088,17.4845,58.4731,6.0843, Well C4_MUP is contaminated.,0.14,2025,14,conventional,low,WW,0.2,0.81,1.01,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,5.6,41.4,84.89999999999999,4901.8,85.1,183,359.5,0.225
2025-05-13,15,optimized,high,0.46,0.71,BOB_09,18.1032,7.0451,13.1522,62.5129,5.4806,NA,0.25,2025,15,optimized,high,WW,0.46,0.71,1.17,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,5.6,41.4,84.89999999999999,4901.8,85.1,183,359.5,0.225
2025-05-13,16,conventional,low,0.18,0.7,BOB_05,21.3294,6.2783,20.9329,69.7838,7.7156,NA,0.18,2025,16,conventional,low,WW,0.18,0.7,0.8799999999999999,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,5.6,41.4,84.89999999999999,4901.8,85.1,183,359.5,0.225
2025-05-13,17,conventional,high,0.18,0.8,BOB_06,7.8195,5.7251,10.7593,49.7812,4.2046,NA,0.19,2025,17,conventional,high,WW,0.18,0.8,0.98,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,5.6,41.4,84.89999999999999,4901.8,85.1,183,359.5,0.225
2025-05-13,18,null,low,0.13,0.57,BOB_09,14.6605,6.2822,15.9186,100.7913,4.3792,NA,0.24,2025,18,null,low,WW,0.13,0.57,0.7,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,5.6,41.4,84.89999999999999,4901.8,85.1,183,359.5,0.225
2025-05-13,19,conventional,high,0.36,1.72,BOB_05,8.7705,4.7153,11.3019,38.5925,4.9539,NA,0.24,2025,19,conventional,high,WW,0.36,1.72,2.08,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,5.6,41.4,84.89999999999999,4901.8,85.1,183,359.5,0.225
2025-05-13,20,optimized,low,0.2,0.67,BOB_06,14.7496,6.8678,21.2264,48.7,6.1708,NA,0.14,2025,20,optimized,low,WW,0.2,0.67,0.8700000000000001,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,5.6,41.4,84.89999999999999,4901.8,85.1,183,359.5,0.225
2025-05-13,21,null,high,0.15,0.65,BOB_09,11.1309,5.8194,15.2082,44.4622,4.5148,NA,0.22,2025,21,null,high,WW,0.15,0.65,0.8,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,5.6,41.4,84.89999999999999,4901.8,85.1,183,359.5,0.225
2025-05-13,22,optimized,low,0.16,0.97,BOB_05,19.9208,11.0717,22.9729,67.3953,6.0232,NA,0.16,2025,22,optimized,low,WW,0.16,0.97,1.13,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,5.6,41.4,84.89999999999999,4901.8,85.1,183,359.5,0.225
2025-05-13,23,optimized,high,0.26,0.62,BOB_06,10.1219,6.1274,10.4873,36.581,3.971,NA,0.2,2025,23,optimized,high,WW,0.26,0.62,0.88,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,5.6,41.4,84.89999999999999,4901.8,85.1,183,359.5,0.225
2025-05-13,24,optimized,low,0.14,0.54,BOB_09,25.8341,7.3796,20.5582,56.8438,5.6756,NA,0.15,2025,24,optimized,low,WW,0.14,0.54,0.68,Lysimeter,NA,NA,NA,NA,NA,NA,NA,NA,0,5.6,41.4,84.89999999999999,4901.8,85.1,183,359.5,0.225
