id_lysi,date,N2O_flux,CO2_flux,CH4_flux,r2_N2O,r2_CO2,r2_CH4,chamber_size,nr_bags
31,2025-08-20,-1.5213877145261762e-4,0.36824314364915184,-1.8795861354368762e-4,0.7158647209129145,0.8377889777956223,0.24093755259766209,small,3
32,2025-08-20,1.589539761584926e-4,0.4424965901444478,1.1398532402330733e-4,0.9682683090361337,0.9858872579282637,0.3901524657265302,small,3
1,2025-08-26,0.0019831930936501157,25.116531179494302,-0.008461897967839652,0.9556246569826087,0.992460140491465,0.9827515316286526,small,4
2,2025-08-26,6.986975940784598e-4,16.723778229806086,-0.009737096161416688,0.7972177603872742,0.9702512066134258,0.9962652230537491,small,4
3,2025-08-26,0.003112870235648456,27.72826417465376,-0.006367988091799244,0.9517419862342523,0.9721011121223803,0.8853526986176946,small,4
4,2025-08-26,5.72761507947215e-4,9.257864261431536,-0.0034382488364792614,0.2956738648987241,0.9890422029342534,0.9902589198994356,small,4
5,2025-08-26,0.0022949639921706626,26.037071810466287,-0.00775780017276326,0.942251574683486,0.9625265090624646,0.7474569483659331,small,3
6,2025-08-26,3.120230116702742e-4,9.085962392478093,-0.008019191736787074,0.897016868992044,0.8593397354513453,0.9035499075982757,small,4
7,2025-08-26,0.0023738755569077995,25.852082897944427,-0.002526451958517295,0.929538178209842,0.9086011640299987,0.8484196757104684,small,4
8,2025-08-26,3.861440553184478e-4,7.582155954257589,-0.002679254971070033,0.5141757816645722,0.9906154979882953,0.8911573432013841,small,4
9,2025-08-26,-2.630007507052756e-4,4.713327776897204,-8.705824987563205e-4,0.9220095643251989,0.8151458285955707,0.88221121197389,small,4
10,2025-08-26,-3.774591601476789e-4,3.1405496695610635,-0.0017805985993071026,0.9476494478854541,0.8897063535002205,0.9811127068375238,small,4
11,2025-08-26,8.61721425645584e-5,0.7496778571103844,3.3127004272031187e-4,0.031574631009349034,0.7835296053646449,0.24625536378129778,small,4
12,2025-08-26,0.0012448625713013123,12.36266593921632,-0.0027011568257711838,0.9946678837728671,0.9755443246097338,0.9821568609658577,small,4
13,2025-08-26,0.0036245072735944144,33.637279499999664,-0.0034875280265346483,0.99128585240188,0.997707692176523,0.9986304521159605,small,4
14,2025-08-26,5.037087844686966e-4,10.386946962860291,-0.001469201892205637,0.6797471493117039,0.9535046770319695,0.9844963356486619,small,4
15,2025-08-26,0.0024247560459829654,28.055078443826037,-0.0027302972265913425,0.9829046879577541,0.9979826954040839,0.9987753782672443,small,4
16,2025-08-26,0.002056511065569309,19.482883702500533,-0.0027340225848367324,0.9598184778659833,0.9660890875533522,0.9872595569300273,small,4
17,2025-08-26,0.003912578319896731,32.54728610555444,-0.0051850162986959,0.9978739093917223,0.9988625234066901,0.9931009445107596,small,4
18,2025-08-26,1.172818310931323e-4,4.904132210598522,-0.0014261681711004097,0.04778974176985176,0.9881971013332896,0.7613441833042863,small,4
19,2025-08-26,0.001625319390738618,18.114486985699916,-0.0010147523836350086,0.9512776869546589,0.9972566916238024,0.9714216160787283,small,4
20,2025-08-26,5.131132323683652e-4,6.720584154459273,-0.0012796413839629398,0.9517939347113683,0.9194410003302566,0.9718764013663591,small,4
21,2025-08-26,0.0018845551378964519,21.03458621060391,-0.003158515597170346,0.886361141996119,0.9712490589372679,0.9835046935389784,small,4
22,2025-08-26,7.306555052096572e-4,12.71709406237534,-0.0031883692059377945,0.839452363045279,0.9974027147217669,0.9941388483968402,small,4
23,2025-08-26,0.00568095795336739,46.13915381472809,-0.005241960498531361,0.9971054867273437,0.9914331801867444,0.9940425260724084,small,4
24,2025-08-26,0.0011527773264962764,16.265903640621122,-0.002789582782801006,0.9931664304544545,0.9980968830658172,0.9970936054364419,small,4
25,2025-08-26,0.004583898747801584,43.67713387875667,0.008620488165015277,0.8976007243216609,0.9558314762997115,0.40072259721377895,small,4
26,2025-08-26,0.0011785821240705879,16.90080910819802,0.008253589443476997,0.8915116065488788,0.7831381607782149,0.8017005794625252,small,4
27,2025-08-26,0.0023707292580346516,31.510808020836244,-0.004392706241178057,0.9923491238502004,0.9685545807901325,0.9740838658946651,small,4
28,2025-08-26,7.522677292635146e-4,17.160508159485502,-0.00356815042830308,0.9532048907179879,0.9743808891864182,0.956754891932886,small,4
29,2025-08-26,0.0013605435071168015,16.385217236051208,-0.0016273756762054607,0.8779588187639256,0.9292098460560962,0.934140267594736,small,4
30,2025-08-26,9.680027245588955e-5,8.463212824012555,-7.1651782547697e-4,0.0721603121559452,0.8221084103051083,0.48723342684740484,small,4
31,2025-08-26,2.2915867704299174e-4,12.9293043164591,-0.0013081711477786469,0.6027595073193851,0.9665403173970041,0.9858890478535214,small,4
32,2025-08-26,3.2262028381617e-4,13.810061816050588,-0.003175698233043747,0.4539731489375161,0.9478330339619832,0.966313131986455,small,4
1,2025-09-12,5.334334348229498e-4,17.134471448999438,-0.0011866600728075367,0.7348435543855679,0.9432280919940997,0.9072002704095407,small,4
2,2025-09-12,6.984021866058262e-4,13.49826600938858,3.6203772587133646e-4,0.9824143853893038,0.9236377571853482,0.0056608968130941704,small,4
3,2025-09-12,0.0024688310119389753,24.865445663869277,-0.005649463223331423,0.9063231185103547,0.9166694094526582,0.8968999585498634,small,4
4,2025-09-12,6.800318358036252e-4,5.678015169515421,-0.0019768212877237564,0.8656326322916365,0.8906107809489688,0.7065236628602252,small,4
5,2025-09-12,7.618508983844457e-4,17.8509414509606,-0.0053858743965152925,0.7704505117402273,0.9324471384346631,0.8982997620916029,small,4
6,2025-09-12,2.5849195924045596e-4,13.234130835321213,-0.0064196534670889595,0.6784935028560558,0.9994244887966522,0.9911412716710463,small,4
7,2025-09-12,4.1228243079266015e-4,8.210467607360966,-0.0013407127236823872,0.4595533670145807,0.9244379590440366,0.8531313675944447,small,4
8,2025-09-12,5.921369710990023e-4,6.4055862686087295,-0.005595486747437852,0.7174592053514707,0.9726309963686691,0.9751591623343527,small,4
9,2025-09-12,0.001470966354911377,44.693499542201145,-0.003961514633907418,0.9960600222736531,0.9975980304937516,0.9744573411105346,small,4
10,2025-09-12,1.8347420404429536e-4,22.18983134019606,-0.003100676909935156,0.619532709233621,0.962991902479755,0.9454948144256806,small,4
11,2025-09-12,0.002329752438851915,45.90721284342588,-0.003866717322541978,0.9918534349765609,0.9899302937578989,0.9785418265688075,small,4
12,2025-09-12,3.589543273061018e-4,17.994673170287562,-0.001886368220822803,0.49178781335030447,0.9736177931369341,0.9282856268863648,small,4
13,2025-09-12,0.0035871568597592657,59.56633851428375,-0.004932165861481983,0.9932513793366929,0.9905318501742868,0.9929446223770126,small,4
14,2025-09-12,7.476798668940326e-4,16.763803230707364,-0.0019521557920140732,0.875420699598002,0.9927312116682278,0.9995099508943965,small,4
15,2025-09-12,0.00149331602054116,21.720860322804906,-0.001776694622750673,0.8979481300508924,0.9969863759703397,0.9910301450418683,small,4
16,2025-09-12,0.014448951032830771,21.7045729776334,-0.0025299239194914004,0.9822740853826384,0.9842469584205548,0.9949330934101593,small,4
17,2025-09-12,0.0033731819410762697,39.753337624347616,-0.0035371416852886268,0.9970610037857544,0.9988993351945213,0.9915917334665536,small,4
18,2025-09-12,3.077443968618532e-4,19.123662112443885,-0.0027840487930329283,0.9395563372893878,0.9904935620908898,0.9853709469143793,small,4
19,2025-09-12,0.00411234342444557,55.876971380405536,-0.004765099871805585,0.9980631218096686,0.9994026743224201,0.9992481651536751,small,4
20,2025-09-12,0.0017136818281919112,32.50701500005341,-0.003361558620669267,0.9837417589084673,0.9928601671783949,0.990387668717528,small,4
21,2025-09-12,0.002256310570002128,46.48327091565024,-0.004031466476053231,0.999666305416125,0.9999780114550869,0.9998155549908135,small,4
22,2025-09-12,5.751969818326687e-4,12.60916435649964,-0.0015899762361942277,0.8243718773039731,0.9747703156206532,0.9699589356241208,small,4
23,2025-09-12,0.002111038681359376,24.799587582867282,-0.001851523064994657,0.9973877456484901,0.9923515199022637,0.953841274451311,small,4
24,2025-09-12,0.001488684034613295,12.97937510321925,-0.0015574048667602845,0.983721386736666,0.9944684667711345,0.9906192709129016,small,4
25,2025-09-12,0.0030879907496117525,30.43536578510452,0.002661723536155639,0.9663598986840904,0.9981977737453447,0.2928683142751121,small,4
26,2025-09-12,0.001716154116855859,19.832083744884304,0.006228865714587146,0.9521215416806937,0.928070346948368,0.5698898623984354,small,4
27,2025-09-12,3.6761139796961543e-4,15.353661571014705,-0.0017986826278908318,0.49077527207341554,0.9697880677320625,0.9535256649844706,small,4
28,2025-09-12,5.60741011665457e-4,16.936606886478632,-0.0018639195540614635,0.7604215460107426,0.969770344862483,0.9139331315755279,small,4
29,2025-09-12,0.0037267192871246143,41.338479395051834,-0.0035222862121777375,0.9989422599376349,0.9968916028088819,0.9962290727163051,small,4
30,2025-09-12,0.0020515760787577593,26.00779223052742,-0.002471375296276482,0.9894957558691435,0.9911450031829144,0.999437298472964,small,4
31,2025-09-12,-1.5414955239157223e-4,11.756138752515882,-0.0012088235793594514,0.23224484275028143,0.9430955773689063,0.8636090933710843,small,4
32,2025-09-12,0.0010301135121876502,24.526778062659613,-0.0032585159648818524,0.9208400165940501,0.9664556970926018,0.976720392415622,small,4
1,2025-09-25,-7.843444103712886e-5,5.183475852278405,-0.004627824622280794,0.21124475436557197,0.9053411755893318,0.7207868432674349,small,4
2,2025-09-25,1.5747219757264027e-4,14.098309486195769,-0.009478534543121074,0.17899322376888332,0.8848315822923843,0.909346669566243,small,4
3,2025-09-25,0.001476027865547473,32.012647711727695,-0.009161458856855471,0.9573099771008915,0.9955013772382442,0.9789620346234384,small,4
4,2025-09-25,4.926504823640372e-4,13.408011488101566,-0.008693215298033439,0.9798875506495384,0.9978100582189068,0.7295438980368272,small,4
5,2025-09-25,0.0014896676247838712,28.387959848340504,0.005167793051184274,0.9765328862941023,0.9449524795354078,0.26211888235833863,small,4
6,2025-09-25,1.8429992574519127e-4,18.016074102424376,0.0013034433535687982,0.3138508168164436,0.9391455778335637,0.12906352573562957,small,4
7,2025-09-25,0.0012702958074217582,31.459519094634395,-0.009575896894456171,0.8649706709283187,0.970885532446561,0.9859471969824418,small,4
8,2025-09-25,1.723932459752072e-4,11.624840523814546,-0.007695659650469202,0.1893971238794001,0.9885338765167897,0.9636581705012349,small,4
9,2025-09-25,6.13986000654275e-4,35.804127963289275,-0.00373481712469527,0.7219245737613483,0.9851218494547626,0.976269724806641,small,4
10,2025-09-25,3.465649222816995e-4,27.68842919569321,-0.0041232147954971534,0.9099439354270399,0.9999400989936632,0.9892208111731912,small,4
11,2025-09-25,6.89405567346905e-5,15.190034184358868,-0.0013898171411504973,0.25057863417783377,0.9115504090067315,0.8910440349566892,small,4
12,2025-09-25,1.651474744846097e-4,19.660673809678258,-0.003656932714036762,0.8137542486031948,0.9996556986309285,0.9985581007768921,small,4
13,2025-09-25,2.4025179725526279e-4,16.51943597111847,-0.0019127636511140625,0.47127559121383006,0.9492186102572823,0.9534504019805259,small,4
14,2025-09-25,1.096106890081276e-4,20.404514073700888,-0.003888689533408255,0.9109569465778689,0.9710611691562447,0.9767304582527301,small,4
15,2025-09-25,0.0013002168239112778,33.98859596036736,-0.004113502773083606,0.9360571756184086,0.9656327166161663,0.9762962773896677,small,4
16,2025-09-25,0.0038442596960652367,19.35881896801657,-0.002455039107917543,0.9752081578212831,0.999541579358903,0.9860803055464871,small,4
17,2025-09-25,0.0014731565809675239,44.662908250922506,-0.004704264293087638,0.9434104552905054,0.9927876728362643,0.9883120502037038,small,4
18,2025-09-25,-1.841836344403092e-4,18.499905814366862,-0.0036885459018094016,0.5518430663088977,0.9972875312549264,0.9783524928894347,small,4
19,2025-09-25,5.121574145937213e-4,26.291951372555783,-0.0024013910843446243,0.767927624207832,0.9999641345245567,0.9980572378025644,small,4
20,2025-09-25,1.1897158174033812e-5,29.77515745798457,-0.003144340034287676,0.0016458469132780062,0.9950120591035748,0.9817816520124623,small,4
21,2025-09-25,8.911279626896109e-4,41.01661803091007,-0.0037634946218957793,0.9724637874590728,0.9568343292550071,0.9751000616478254,small,4
22,2025-09-25,2.8524315744850705e-4,22.596879234419887,-0.003263623646186081,0.8806344004295318,0.9432578739969313,0.9425748339880586,small,4
23,2025-09-25,0.0011110885135733463,29.4005818257587,-0.003228775526950117,0.9833288814616328,0.9957616555915113,0.999512034501532,small,4
24,2025-09-25,3.208293905545793e-4,11.08776884738548,-0.0022749562884665647,0.8401270200304005,0.9712883421569672,0.9802528782816493,small,4
25,2025-09-25,0.001098079168130483,28.31140550552506,-0.003884558358815322,0.9514423442158184,0.9985815977053123,0.9988790456261494,small,4
26,2025-09-25,2.2529775340736093e-5,12.415269762618452,-0.0023061749838685828,0.002302837751914883,0.9803653620657259,0.8638124379884757,small,4
27,2025-09-25,0.0010015292617621561,22.451470688946788,-0.003286489963103255,0.9606549462574284,0.9929988244435026,0.9940232349164763,small,4
28,2025-09-25,4.909866377055455e-4,18.25255507945009,-0.002867902516271291,0.7130484814355278,0.9791556449596396,0.976147262934825,small,4
29,2025-09-25,0.001010627761021,23.669018545051813,-0.0020314547326092955,0.9659077817076105,0.9835052982916307,0.9805091870522488,small,4
30,2025-09-25,4.294211225609453e-4,11.502169382133527,-0.00258512514965157,0.6462737868546573,0.9672215357090237,0.956517184205291,small,4
31,2025-09-25,6.495891802629514e-5,16.445486235163653,-0.00193481845761274,0.017837345859298272,0.9948144837227312,0.9888935688071926,small,4
32,2025-09-25,1.610349597538807e-5,34.85287203204799,-0.003922474672440757,0.0035600790463628158,0.9923839625608675,0.994449432646918,small,4
1,2025-10-15,4.020611694777721e-4,13.93946471380799,-0.0029027446571546285,0.7698627748925342,0.989334448378922,0.9961372985892067,small,4
2,2025-10-15,5.868232586741703e-5,11.163450863944416,-0.0024577314316368637,0.014261353729410491,0.9930826524478968,0.9909361126125636,small,4
3,2025-10-15,0.001104689395786253,15.757571730652899,-0.002231432117015307,0.8968286006094752,0.9899446956346519,0.8763723039946099,small,4
4,2025-10-15,1.7510302260740281e-4,8.520084666724822,-0.0018065058191547463,0.46132945142545456,0.9995734122269098,0.9971854949204473,small,4
5,2025-10-15,2.753808001371846e-4,15.678664299094283,-0.001967786871441983,0.9971429152218179,0.9856674430313327,0.9901295062084482,small,4
6,2025-10-15,-2.6088968046920517e-4,11.278996142813698,-0.002135975105166874,0.2645916133365274,0.9950599962236931,0.963486452307548,small,4
7,2025-10-15,7.906308353249053e-4,24.97986792346023,-0.002037675497991885,0.9797072806414121,0.9904752994196205,0.935590211552654,small,4
8,2025-10-15,1.9019453967113208e-4,9.487075509885907,-0.0027823483502898236,0.21387160541152636,0.9973802377120775,0.9530825170603588,small,4
9,2025-10-15,-1.800736501516316e-5,8.861137291635696,-8.695182015478765e-4,0.012770739606683321,0.9732547690914005,0.9929655625594348,small,4
10,2025-10-15,-1.7636871539127816e-4,6.880425975042816,-0.00101084982366667,0.5695545613001033,0.9214767750359446,0.7977766896477074,small,4
11,2025-10-15,6.689529143568862e-4,14.51509121840202,-0.0027612999744077867,0.8555987520363323,0.9777623345852643,0.9845413158526226,small,4
12,2025-10-15,3.5592568236208013e-4,11.516377618838037,-0.002742299473808151,0.9380476596853133,0.9878709152961498,0.9943102854921955,small,4
13,2025-10-15,3.357208367848615e-4,13.070809773075124,-0.001328211603818943,0.29852921450061276,0.9990919798451232,0.998588995829391,small,4
14,2025-10-15,1.0001031353281676e-4,6.97578719754216,-0.0012998787838995204,0.07646184536118684,0.9787239457386497,0.962136972823705,small,4
15,2025-10-15,9.742637015574652e-5,13.82323985937848,-0.0024035691215154743,0.09967160710568794,0.9916312775396321,0.9764492871823837,small,4
16,2025-10-15,1.297209984652111e-4,14.229620232627106,-0.0014351728991779096,0.24733434303649796,0.9980404363871636,0.7948473899039349,small,4
17,2025-10-15,4.443113409802073e-4,15.378582997950371,-0.0021870147712481727,0.8672195484396522,0.9939589348373612,0.9870692693929628,small,4
18,2025-10-15,5.70542390240636e-5,5.217370774411042,-9.262258628819354e-4,0.26219802579053825,0.9957552630863223,0.9876332942155245,small,4
19,2025-10-15,1.7636926087673943e-4,14.291798384255793,-0.0018267613551565872,0.4642712656790017,0.9982011264057844,0.9905631327338474,small,4
20,2025-10-15,-8.673260017876196e-5,14.178704888786053,-0.0023901276369981163,0.14459324610561214,0.9896485099223581,0.9779406367450524,small,4
21,2025-10-15,3.588682415091664e-4,13.261718207862149,-0.0016381793202264801,0.6678361014468787,0.9961175595470226,0.9981702336470313,small,4
22,2025-10-15,1.754891458117432e-4,11.348257410774297,-0.0016619241739392742,0.2164769994620456,0.9844744009743035,0.8947590062918961,small,4
23,2025-10-15,2.410225760811447e-4,16.162067473931955,-0.001571668960309983,0.5001229607178007,0.999501517567717,0.9830119917321692,small,4
24,2025-10-15,2.877967099462087e-4,9.308596489144655,-0.001523530402244949,0.7983624816552874,0.9990948579300115,0.9989686477695552,small,4
25,2025-10-15,0.0015983922094697375,19.096728890435404,-0.003534196621011556,0.9306816511625121,0.9828363026297587,0.9210372405120512,small,4
26,2025-10-15,4.5794536007666844e-6,6.660664787293227,-0.001699608098210443,4.003252709140473e-4,0.9874980721557233,0.878122848877981,small,4
27,2025-10-15,2.7879975944906064e-4,14.083434216952345,-0.002136280240974576,0.4338964302631818,0.9986995510524855,0.9986539115724327,small,4
28,2025-10-15,1.0006838032763514e-4,6.882860675204272,-5.861929084100838e-4,0.10643560457530596,0.9982054599401514,0.8293302094438687,small,4
29,2025-10-15,1.6317020084044863e-4,8.502200256770752,-8.03955235540291e-4,0.33854674128527634,0.9410655399027062,0.5379542596377788,small,4
30,2025-10-15,2.0294376044167176e-4,12.571786881243726,-0.002583846016396194,0.34944159679663417,0.9501563022372455,0.9980392899833757,small,4
31,2025-10-15,-1.757854205910784e-4,15.769637771380573,-0.002374635059273966,0.7247747854612497,0.9984684480901759,0.9391695310552747,small,4
32,2025-10-15,-2.6599281286226355e-4,11.595371016745808,-0.0016616783396881615,0.29756503811064317,0.9985814395941941,0.9880049092455289,small,4
1,2025-10-21,1.7802735143502174e-4,8.812058777717462,-0.001365621609065168,0.4873824899957684,0.9879418109502166,0.9595905227144239,small,4
2,2025-10-21,-1.1095098122237822e-4,9.40896309255264,-0.002331108361679858,0.7727513944979454,0.9931701504008473,0.9743071380989767,small,4
3,2025-10-21,4.15024640504426e-4,12.406942775468616,-0.0021286877376487942,0.9307551449005055,0.982768633738161,0.8825717177177269,small,4
4,2025-10-21,3.7953580092227795e-4,11.408409445196066,-0.00233907429900692,0.914054489072317,0.9551596565280759,0.9539427372341526,small,4
5,2025-10-21,3.206144885869241e-4,10.250207146380527,-0.0013089792155902558,0.5835869646072217,0.9101847566067851,0.8505092006554649,small,4
6,2025-10-21,2.301161650578068e-5,15.8230094823872,-0.0030272827841447266,0.004227175688779713,0.9790339703242193,0.9841780832363693,small,4
7,2025-10-21,4.670646090001599e-5,10.218011512533879,-0.0017338407458717363,0.021444286805120085,0.8967690457843648,0.9471140539205248,small,4
8,2025-10-21,-3.282720194470142e-5,7.1098362274727895,-0.002719049199738031,0.06401824389557355,0.9673116052916308,0.7344134982875384,small,4
9,2025-10-21,4.676363698125475e-4,21.287867758250403,-0.0030918454211854166,0.8658191091694406,0.9940229745168703,0.987929821591352,small,4
10,2025-10-21,1.730155134017893e-4,7.499716002627827,-0.001649989512638873,0.4162166191236115,0.962448210121531,0.9575728999547101,small,4
11,2025-10-21,4.3720183756794807e-4,6.9184729290964855,-7.611021849009822e-4,0.571254464380114,0.9850370864469772,0.5184108738321975,small,4
12,2025-10-21,1.2596976516887778e-4,13.062070224542909,-0.002149993956954338,0.28951004345469233,0.9779675571526248,0.9875497815782086,small,4
13,2025-10-21,1.61859403218525e-4,13.171372035009599,-0.0016988924914820562,0.12874433874048008,0.9517241096830291,0.9594741801578134,small,4
14,2025-10-21,1.5444468685566078e-4,13.996942845473942,-0.0027215879639325875,0.09844657984337463,0.9642757236634166,0.9700895618949837,small,4
15,2025-10-21,3.7422950302007753e-4,21.72329602599293,-0.007395126660312932,0.6892159606177848,0.9561903991008509,0.8565207440473724,small,4
16,2025-10-21,3.584391104497413e-4,4.759376179108331,-2.904361465110364e-4,0.2911419068926933,0.957599702309466,0.031426219912793374,small,4
17,2025-10-21,5.957226407949771e-4,20.442117474286608,-0.002919865877400862,0.7850045420559866,0.9995272030563835,0.9987936377132334,small,4
18,2025-10-21,-3.642367619581442e-6,10.038299818417704,-0.0016100207652054387,2.4724380991553955e-4,0.989416180386468,0.9799122331928409,small,4
19,2025-10-21,-4.152981645107446e-4,12.837201650271277,-0.0019940910576189217,0.6074491180170303,0.9982617871073605,0.9684268564035843,small,4
20,2025-10-21,-1.0501854246792955e-4,14.637367812786417,-0.001705663132148748,0.2404157118691181,0.9999649711161631,0.9551977357001394,small,4
21,2025-10-21,-7.74904202282957e-6,18.56461841658115,-0.0026592877280033162,1.829180591772477e-4,0.8993065085316402,0.9151621217162644,small,4
22,2025-10-21,-2.7643595304027127e-4,6.914070934561619,-0.0015153008512056709,0.4532187516066239,0.6829920832525221,0.38388019055050776,small,4
23,2025-10-21,0.0011675633305108031,25.71339147305994,-0.004296994573473636,0.9463272384205764,0.9957415049132693,0.9896387733163657,small,4
24,2025-10-21,2.8980194985928526e-4,9.613652771407752,-0.001635387576774245,0.2408821340737284,0.8792030712844111,0.8480628493730501,small,4
25,2025-10-21,4.829800492631561e-4,17.027705957287015,-0.0025923134160140415,0.8488526949000195,0.9934657815773105,0.9003738886792846,small,4
26,2025-10-21,-1.9106202932407023e-4,14.351691611594376,-0.003531644512647864,0.3794834032353637,0.8581729328662595,0.9126318959145217,small,4
27,2025-10-21,1.164183425155141e-4,16.445634485707746,-0.002209190192329634,0.24147893338823972,0.9353953715993861,0.947015538842961,small,4
28,2025-10-21,5.582906678597985e-4,12.049510701442394,-0.0021223708541842972,0.9754749987004571,0.9963298010867467,0.7721608590785773,small,4
29,2025-10-21,3.365293803476988e-4,3.78715310901522,-7.834042083382305e-4,0.5743994680303856,0.9782393706576196,0.43516227967851584,small,4
31,2025-10-21,2.904019626154379e-4,34.3538797624143,-0.007511092784940015,0.9026350522461181,0.9873271706035606,0.9859545171664199,small,4
32,2025-10-21,-1.2390304148105714e-4,11.339747189445463,-0.0022602256242414856,0.5197789222705793,0.9151802306070073,0.9231291577139854,small,4
30,2025-10-21,-1.1943392266110153e-4,11.947645474689422,-0.002319542494861817,0.12099054694668769,0.9970418612908731,0.9763580141069483,small,4
1,2025-10-28,-1.6705279462586983e-5,4.207863100631315,-5.127953394394543e-4,0.0030327549391084125,0.8666990998782874,0.9526693337762869,small,4
2,2025-10-28,2.8523838757022504e-4,4.008325017657662,-4.508105918110298e-4,0.3600540041574858,0.8757792002798822,0.8539246833718269,small,4
3,2025-10-28,-3.8413620424654723e-4,7.56744794683852,-0.0023675956433672008,0.6554652030607143,0.9800539015331343,0.8159723184713573,small,4
4,2025-10-28,1.5430460741013325e-4,6.929626561977058,-0.001016509210297964,0.3226987144958815,0.9020406119570515,0.6976231473078024,small,4
5,2025-10-28,-1.0886207825991854e-4,2.708371446949338,-0.0014728289432393879,0.2585619919776918,0.8642795395095387,0.8804999383446709,small,4
6,2025-10-28,3.973166837774046e-5,1.3957041630295468,-1.940096610582032e-5,0.46142587831599696,0.6909566161625363,0.016207096471838444,small,4
7,2025-10-28,6.186127073711136e-5,6.648131027770003,-0.0027357312243353965,0.3099201451310904,0.9837380791874902,0.9755811977261721,small,4
8,2025-10-28,8.244638516758942e-5,9.493782141322374,-0.0010513873729128184,0.09653418699724674,0.8045114259925399,0.6810872968822798,small,4
9,2025-10-28,-1.1905222972830323e-4,9.12883224333037,-0.0018237295506045358,0.10262701694337208,0.8986098270670317,0.7335500013921976,small,4
10,2025-10-28,-5.942064813060812e-5,3.8992709564039254,-0.0011535043747400075,0.013298823927268288,0.9388442514215918,0.6621183493700294,small,4
11,2025-10-28,3.8033143354691514e-4,5.8707420553594885,-0.0012691830145611506,0.9878478905000931,0.9970758761406526,0.9879684235582605,small,4
12,2025-10-28,2.8653899611876226e-4,7.181349140677801,-0.0020097322902088645,0.4802370115354665,0.9903229602735497,0.9854398465530776,small,4
13,2025-10-28,-1.697126884623727e-4,2.988133320019218,-9.914025174611399e-4,0.41970120770391456,0.998213900320298,0.9796257481581832,small,4
14,2025-10-28,5.482267718740275e-5,6.770077280517026,-9.511837693406023e-4,0.02606889991723307,0.8799667886774124,0.792726017729666,small,4
15,2025-10-28,-3.279648430128881e-5,6.670651595418701,-0.0012401791757550267,0.04922259274913155,0.9961914929847986,0.8877589086726545,small,4
16,2025-10-28,-1.465069357248528e-4,4.773930163842346,-0.00124329366522223,0.23158556528767849,0.8091407765269516,0.9917050052010418,small,4
17,2025-10-28,-1.7738224416238962e-4,8.672216295103324,-6.908172333978514e-4,0.6883034295992209,0.9605719838691753,0.1238469963821213,small,4
18,2025-10-28,-3.5098119102782674e-4,10.612802265042449,-0.001424041025915344,0.5602076450411659,0.9558736809855346,0.9349705239703687,small,4
19,2025-10-28,7.327454521444566e-5,10.317935887522458,-0.0017950697230798105,0.07074068597872712,0.9925470290132596,0.9743271079752166,small,4
20,2025-10-28,2.1184003417091374e-4,8.530550911346875,-0.0019023893842342215,0.8363426316355107,0.9319943712664088,0.7916763630976763,small,4
21,2025-10-28,1.225834864845421e-4,6.084711489851471,-0.0033326764858478226,0.16379992547648994,0.9036142763307272,0.7741306418148671,small,4
22,2025-10-28,1.5382810613692992e-4,5.9375203271278565,-0.0020325142511916526,0.24850693822530706,0.9477538049427617,0.966216819024395,small,4
23,2025-10-28,-1.1204777213298379e-4,8.586981768001701,-0.00277167476158238,0.14472116013754394,0.9601409710123423,0.9734680231251128,small,4
24,2025-10-28,3.134700624516818e-5,4.562485521553149,-9.750172905959195e-4,0.08333724542505427,0.7886964247026743,0.7897906294750277,small,4
25,2025-10-28,7.98792074434888e-5,10.069786587574503,-0.001409024913763304,0.5210442796643872,0.9955059952433377,0.9991148580297257,small,4
26,2025-10-28,-2.493002747647744e-4,4.441033353579133,-8.878821146450378e-4,0.47488377412762406,0.842719256067233,0.6964435665942356,small,4
27,2025-10-28,-8.479466169816284e-5,10.152391708277623,-0.00239762904370861,0.16897120852663922,0.9883805872267971,0.9882800709282547,small,4
28,2025-10-28,1.307395805080524e-4,0.2775989759009856,-0.004322093631929288,0.2797735304006345,0.9308268215808223,0.28076101725930114,small,4
29,2025-10-28,3.6124239817572276e-4,0.46244500370731456,6.821750646428313e-4,0.6299106216220942,0.7770422158458905,0.03842604163796542,small,4
30,2025-10-28,6.332227819155103e-5,0.30429684642463456,-0.0013943069386127861,0.31678217093022754,0.7888949686032215,0.40152152261869883,small,4
31,2025-10-28,6.269687698476073e-5,0.15384848579783672,4.360476539044494e-4,0.05520751484047025,0.7167025803639023,0.026811640242513514,small,4
32,2025-10-28,1.2139623661873898e-4,0.31401383665438826,-0.0016206118288159392,0.16934711118042475,0.9948635302002546,0.9980698031777572,small,4
1,2025-11-11,-2.918618385795776e-4,10.793203498617327,-0.0017762835539304926,0.49032937369782287,0.9953799804499971,0.997054256785787,small,4
2,2025-11-11,2.8038576609430287e-4,25.162502876660483,-0.0029194886571164372,0.8142455373080874,0.9971762119471891,0.9960686413961958,small,4
3,2025-11-11,3.4890966213299724e-5,8.187086386536334,-0.0014075172070427066,0.005667623786901475,0.9860066020019816,0.7010525996518977,small,4
4,2025-11-11,-2.3792455949722978e-4,24.316802089304943,-0.0022208052526254112,0.8810171112059129,0.9997335905606718,0.9889064548504173,small,4
5,2025-11-11,0.00013622801386072567,12.01815052430342,-0.0016981082867660769,0.1795678164452658,0.9995014211269843,0.9961979177022902,small,4
6,2025-11-11,4.695644792679381e-4,8.558314377464578,-0.001867024044396075,0.5572826678770754,0.9338699698155969,0.9777200571155176,small,4
